timestamp,CGPOWER.NS,NMDC.NS,HINDPETRO.NS,HAVELLS.NS,VEDL.NS,POWERINDIA.NS,POWERGRID.NS,IDEA.NS,PRESTIGE.NS,TECHM.NS,DIVISLAB.NS,ABB.NS,SUZLON.NS,JSWENERGY.NS,LGEINDIA.NS,CANBK.NS,DLF.NS,JINDALSTEL.NS,NHPC.NS,TATACOMM.NS,PIDILITIND.NS,TCS.NS,ZYDUSLIFE.NS,ULTRACEMCO.NS,ADANIENT.NS,IDFCFIRSTB.NS,PHOENIXLTD.NS,KALYANKJIL.NS,ADANIPOWER.NS,MUTHOOTFIN.NS,PAYTM.NS,PATANJALI.NS,BSE.NS,LUPIN.NS,SBILIFE.NS,LENSKART.NS,COROMANDEL.NS,MOTILALOFS.NS,WAAREEENER.NS,HINDALCO.NS,PNB.NS,GODFRYPHLP.NS,COLPAL.NS,BHARATFORG.NS,MARUTI.NS,TMPV.NS,HYUNDAI.NS,BLUESTARCO.NS,MAZDOCK.NS,TMCV.NS,SRF.NS,LT.NS,GROWW.NS,M&M.NS,AMBUJACEM.NS,SBICARD.NS,MPHASIS.NS,ICICIGI.NS,EXIDEIND.NS,PIIND.NS,ETERNAL.NS,YESBANK.NS,MAXHEALTH.NS,TORNTPHARM.NS,ONGC.NS,HDFCBANK.NS,NATIONALUM.NS,FORTIS.NS,TRENT.NS,IOC.NS,ATGL.NS,SHRIRAMFIN.NS,ADANIENSOL.NS,CHOLAFIN.NS,INDUSINDBK.NS,BRITANNIA.NS,SIEMENS.NS,VMM.NS,TATAPOWER.NS,COCHINSHIP.NS,SOLARINDS.NS,IRFC.NS,JSWSTEEL.NS,UPL.NS,BANKBARODA.NS,MARICO.NS,M&MFIN.NS,BHARTIARTL.NS,APOLLOHOSP.NS,ICICIAMC.NS,ADANIPORTS.NS,COFORGE.NS,NYKAA.NS,CIPLA.NS,POLICYBZR.NS,BAJAJ-AUTO.NS,GVT&D.NS,RELIANCE.NS,GLENMARK.NS,INDIANB.NS,RECLTD.NS,MOTHERSON.NS,BIOCON.NS,TATACONSUM.NS,BAJFINANCE.NS,KPITTECH.NS,HEROMOTOCO.NS,LODHA.NS,MFSL.NS,OIL.NS,PERSISTENT.NS,ENRIN.NS,BAJAJFINSV.NS,POLYCAB.NS,PAGEIND.NS,LICHSGFIN.NS,TATAINVEST.NS,ASIANPAINT.NS,AUROPHARMA.NS,ICICIBANK.NS,HINDUNILVR.NS,IRCTC.NS,KOTAKBANK.NS,SUNPHARMA.NS,UNITDSPR.NS,GOLDBEES.NS,CUMMINSIND.NS,GODREJCP.NS,RVNL.NS,SHREECEM.NS,NAUKRI.NS,PREMIERENE.NS,NTPC.NS,SBIN.NS,HDFCAMC.NS,SWIGGY.NS,DIXON.NS,JUBLFOOD.NS,RADICO.NS,BAJAJHLDNG.NS,BHEL.NS,LAURUSLABS.NS,SUPREMEIND.NS,EICHERMOT.NS,HUDCO.NS,BPCL.NS,HDFCLIFE.NS,GODREJPROP.NS,AUBANK.NS,ITC.NS,ADANIGREEN.NS,JIOFIN.NS,ASHOKLEY.NS,INFY.NS,VBL.NS,ALKEM.NS,APLAPOLLO.NS,BOSCHLTD.NS,MANKIND.NS,DMART.NS,NESTLEIND.NS,INDUSTOWER.NS,AXISBANK.NS,TATASTEEL.NS,TIINDIA.NS,360ONE.NS,DRREDDY.NS,TVSMOTOR.NS,INDHOTEL.NS,GRASIM.NS,COALINDIA.NS,TITAN.NS,GAIL.NS,ASTRAL.NS,VOLTAS.NS,CONCOR.NS,DABUR.NS,HCLTECH.NS,WIPRO.NS,SAIL.NS,GMRAIRPORT.NS,HINDZINC.NS,TATAELXSI.NS,BANKINDIA.NS,INDIGO.NS,LTF.NS,BEL.NS,MCX.NS,LTM.NS,IREDA.NS,BDL.NS,KEI.NS,TATACAP.NS,FEDERALBNK.NS,HAL.NS,OFSS.NS,MRF.NS,PFC.NS,ABCAPITAL.NS,UNIONBANK.NS,OBEROIRLTY.NS,NIFTY
2024-12-02 00:00:00+05:30,755.2,77.25,380.95,1739.35,460.55,12264.3,327.85,8.28,1718.25,1745.95,6255.35,7490.75,66.12,645.65,,101.71,849.1,918.55,81.48,1792.15,1566.25,4276.65,974.55,11648.55,2382.07,64.39,1717.75,722.1,109.78,1935.55,895.95,621.05,1521.28,2069.55,1422.05,,1775.85,946.1,2740.3,662.6,105.0,1919.05,2887.45,1343.75,11239.3,478.27,1880.9,1842.35,2272.63,,2296.95,3704.05,,3016.4,538.8,703.05,3050.0,1834.1,451.25,4095.2,282.5,20.09,1019.2,3339.15,257.55,902.35,243.3,676.95,6805.3,137.65,772.55,618.84,807.0,1249.2,990.95,4907.25,3760.0,,416.5,1656.15,10540.65,147.28,989.8,555.05,246.41,646.55,269.91,1643.6,7065.8,,1215.8,1742.14,171.21,1507.7,1945.1,9130.35,1768.65,1309.15,1547.55,582.65,531.9,110.5,375.35,957.0,665.07,1341.25,4748.45,1289.55,1114.65,479.35,5932.4,,1596.65,7351.95,45864.95,626.85,673.24,2479.05,1254.75,1304.65,2479.15,816.5,350.79,1808.55,1532.2,63.76,3430.0,1227.15,437.05,26784.0,1689.44,1243.7,358.2,836.4,2125.03,493.7,16763.9,651.9,2419.45,10403.3,249.65,576.8,4772.65,4820.7,237.99,294.15,640.2,2901.4,581.6,448.57,1327.95,329.7,114.91,1879.8,632.25,5692.75,1506.85,34928.15,2616.45,3678.4,1125.93,346.65,1137.1,146.41,3541.85,1144.6,1221.75,2493.4,801.05,2693.55,421.7,3306.85,198.54,1816.3,1721.1,668.72,523.9,1871.5,292.28,119.08,83.34,502.85,6712.95,110.12,4409.25,143.72,306.9,1264.6,6213.35,203.95,1151.85,4354.9,,209.08,4504.75,12266.5,125359.35,495.75,194.18,119.73,2069.65,24276.05
2024-12-03 00:00:00+05:30,761.3,78.56,384.55,1757.2,468.35,12220.95,329.65,8.21,1724.15,1749.5,6210.55,7537.55,65.4,642.95,,105.12,846.95,925.8,81.98,1807.9,1574.5,4302.75,982.1,11852.35,2437.48,65.2,1745.5,726.85,108.84,1932.8,902.6,622.32,1504.6,2081.65,1440.95,,1777.5,954.8,2696.95,667.55,107.97,1900.43,2896.25,1350.4,11279.25,485.05,1849.2,1874.15,2352.45,,2311.25,3787.05,,3027.3,566.55,704.4,3018.95,1896.35,455.55,4138.1,279.85,20.84,1034.35,3363.1,262.35,913.15,246.87,700.25,6841.35,139.51,766.25,631.11,801.85,1253.65,998.35,4909.6,3843.42,,428.55,1685.55,10479.55,148.2,998.8,563.1,254.55,641.7,277.59,1620.55,7126.55,,1288.65,1743.65,171.88,1533.9,1926.25,9161.8,1850.95,1323.3,1559.4,579.9,539.7,110.8,373.85,955.0,667.55,1430.7,4697.0,1296.3,1142.35,490.3,6041.3,,1607.1,7412.5,46143.25,635.35,684.28,2469.4,1264.3,1308.4,2482.85,831.85,349.98,1800.05,1542.95,64.06,3512.3,1230.45,437.75,27159.35,1694.5,1214.8,367.45,853.95,2129.15,501.85,16866.45,657.05,2384.55,10683.0,252.35,580.7,4763.0,4844.35,235.54,294.25,634.0,2862.55,594.85,444.2,1312.8,340.35,117.59,1892.1,621.1,5637.35,1556.8,34923.7,2559.0,3829.85,1130.85,353.9,1160.5,146.54,3620.15,1156.7,1224.5,2556.2,806.65,2714.0,422.1,3332.75,199.99,1845.7,1688.15,671.88,522.55,1890.75,291.65,122.79,83.61,507.15,7098.55,114.02,4405.5,145.62,312.1,1243.3,6167.0,206.71,1152.2,4340.25,,209.96,4518.85,12524.85,125585.05,501.15,199.47,126.06,2060.35,24457.15
2024-12-04 00:00:00+05:30,752.2,78.02,387.65,1732.65,468.4,12105.55,325.05,8.42,1770.55,1759.6,6256.5,7664.2,67.72,648.4,,108.63,847.95,935.5,81.95,1800.85,1602.38,4354.4,970.35,11766.8,2418.62,66.21,1762.35,722.75,107.51,1947.8,939.85,619.55,1524.02,2101.65,1452.6,,1757.95,953.0,2722.15,663.05,110.01,1875.07,2915.75,1377.9,11129.85,477.09,1872.2,1916.0,2440.35,,2333.7,3789.9,,3031.75,564.7,714.7,3017.7,1950.85,454.7,4177.45,286.25,21.23,1064.25,3352.65,260.7,930.05,245.16,710.9,6823.8,139.86,746.65,626.46,813.45,1292.25,998.85,4851.55,3852.47,,425.65,1695.6,10673.35,151.05,994.85,567.95,260.57,631.6,277.64,1584.1,7232.35,,1269.55,1753.18,169.1,1500.85,2004.7,8999.15,1875.6,1308.95,1548.65,604.1,543.65,108.32,379.7,961.2,674.0,1457.15,4635.85,1371.1,1169.95,489.1,6011.35,,1628.1,7300.1,45933.35,638.25,684.82,2459.45,1259.4,1316.05,2464.5,832.65,351.5,1800.2,1526.05,64.01,3545.3,1228.5,441.25,27403.9,1689.11,1284.6,372.75,859.7,2181.3,517.8,17391.3,660.15,2346.0,10607.15,251.35,583.45,4715.35,4797.05,242.06,293.65,650.25,2900.25,595.65,439.07,1260.85,345.2,116.99,1889.25,618.9,5672.7,1580.55,35180.65,2596.15,3850.1,1128.9,357.2,1159.45,145.85,3659.65,1128.4,1215.55,2518.7,810.9,2717.3,416.65,3364.45,206.73,1836.5,1688.3,675.4,522.8,1897.65,294.0,122.17,83.89,506.95,7138.95,117.88,4370.85,148.14,312.85,1263.15,6221.5,217.02,1215.8,4420.2,,215.44,4521.35,12417.6,126841.4,510.0,198.92,128.33,2164.75,24467.45
2024-12-05 00:00:00+05:30,769.35,78.39,391.8,1746.7,472.5,11899.25,328.35,8.08,1734.0,1786.95,6096.2,7488.4,68.26,664.15,,108.17,850.25,934.45,82.18,1805.7,1595.98,4464.05,978.0,11932.8,2445.57,65.96,1805.0,720.65,107.49,1937.55,955.85,622.95,1731.63,2125.05,1431.85,,1769.0,973.85,2839.35,670.85,109.08,1872.35,2914.0,1379.2,11182.25,479.79,1878.05,1965.95,2430.78,,2319.75,3831.55,,3071.6,571.1,724.4,3051.3,1932.7,453.45,4135.9,299.35,21.17,1096.9,3361.5,261.3,932.88,248.79,693.95,6970.1,139.44,743.95,625.26,822.8,1291.45,998.2,4872.0,3873.97,,430.85,1682.3,10826.5,150.84,999.2,558.2,259.98,633.25,278.52,1615.35,7274.75,,1277.05,1763.56,167.43,1498.25,2017.4,8891.95,1905.9,1322.05,1544.65,599.35,545.0,111.33,375.25,966.45,685.04,1493.1,4644.35,1369.7,1168.1,473.75,6101.75,,1644.1,7341.6,45946.05,638.7,688.51,2452.2,1243.65,1336.5,2494.6,836.85,355.03,1813.45,1530.1,64.06,3456.7,1244.75,443.25,26608.0,1704.31,1273.4,369.15,865.45,2178.5,540.0,17298.55,662.05,2362.85,10742.95,251.8,588.35,4757.9,4837.55,243.85,297.0,643.15,2860.65,597.75,439.45,1229.6,341.5,116.3,1934.85,633.5,5643.95,1568.35,36169.5,2615.5,3863.95,1132.75,363.55,1166.4,147.07,3755.05,1119.35,1239.85,2512.2,820.1,2706.8,418.4,3441.05,208.87,1825.2,1667.9,677.72,523.15,1924.0,299.3,122.47,84.03,500.6,7367.75,118.32,4368.55,148.41,314.5,1297.65,6347.15,220.86,1222.7,4454.0,,214.97,4568.85,12440.9,130761.5,512.2,199.2,127.8,2130.2,24708.4
2024-12-06 00:00:00+05:30,782.5,79.55,399.2,1738.75,501.4,12074.95,328.9,8.12,1738.15,1782.8,6130.75,7552.4,67.39,674.35,,109.32,856.85,949.1,84.87,1788.1,1581.13,4445.5,995.1,11848.5,2429.92,65.9,1771.35,730.5,107.22,1951.55,976.25,621.7,1798.82,2133.55,1448.55,,1762.4,971.55,2903.1,670.15,110.1,1864.82,2886.8,1354.75,11317.95,494.47,1858.5,2082.05,2439.7,,2294.7,3866.7,,3073.0,565.3,717.4,3053.95,1949.9,462.7,4139.25,302.95,21.49,1096.15,3332.5,260.05,927.93,248.26,714.25,6999.95,141.96,731.05,625.27,808.35,1275.1,990.35,4870.85,3871.56,,439.7,1691.9,10808.3,158.0,1003.8,562.65,264.6,633.65,270.49,1597.85,7233.3,,1259.05,1780.29,166.41,1477.4,2142.3,9099.9,1899.15,1311.55,1528.1,594.4,559.1,113.59,380.05,974.45,685.03,1481.1,4629.6,1371.3,1161.45,474.9,6174.25,,1635.2,7317.95,46106.75,641.25,689.44,2429.7,1246.2,1328.75,2483.8,830.6,355.39,1804.85,1516.6,63.99,3465.0,1235.45,464.7,27076.65,1696.78,1263.75,369.5,863.65,2181.95,544.7,17421.05,694.5,2339.35,10675.85,249.05,589.75,4738.4,4877.05,247.77,300.35,636.5,2840.7,587.4,442.88,1210.65,338.9,116.09,1922.4,644.05,5505.4,1575.9,36253.65,2586.45,3805.55,1133.9,364.65,1184.55,148.29,3680.15,1120.65,1253.7,2521.55,826.65,2701.9,417.15,3470.1,210.41,1844.4,1710.9,674.44,523.8,1922.7,297.35,123.89,84.5,510.0,7396.45,117.81,4469.2,148.81,313.75,1384.0,6378.9,221.25,1219.8,4500.35,,213.4,4559.65,12579.5,130635.55,513.75,198.68,128.91,2143.3,24677.8
2024-12-09 00:00:00+05:30,793.5,80.51,399.7,1704.7,497.05,12452.8,329.1,8.09,1742.1,1777.85,5959.65,7569.75,67.36,675.2,,108.99,862.7,967.2,86.77,1785.35,1580.38,4452.15,982.45,11814.8,2419.69,65.22,1797.15,775.45,107.18,1991.3,971.95,618.48,1822.37,2104.7,1469.3,,1769.8,1000.5,2971.3,670.9,108.77,1892.58,2804.25,1363.45,11279.8,483.54,1826.65,2106.3,2444.1,,2302.35,3947.3,,3051.25,571.3,719.65,3104.6,1962.2,467.0,4060.6,295.3,21.84,1116.95,3335.7,258.9,935.0,250.56,719.6,6949.7,142.33,729.5,621.38,803.45,1282.25,982.6,4793.0,3898.63,,440.75,1683.15,10962.9,159.2,1011.9,555.4,262.93,607.75,271.61,1602.55,7193.85,,1266.85,1783.72,166.04,1469.0,2131.15,9077.45,1942.95,1295.15,1514.15,597.7,563.7,111.21,369.6,933.95,686.84,1534.1,4595.95,1376.5,1186.15,467.85,6234.25,,1637.05,7438.4,46121.0,630.15,689.39,2391.85,1239.5,1322.3,2400.75,833.7,357.25,1806.65,1506.25,64.29,3509.15,1127.85,470.55,26711.25,1683.77,1291.6,369.85,858.05,2234.58,536.85,17345.9,694.7,2399.45,11122.0,249.55,571.9,5012.65,4842.1,247.59,303.45,641.8,2842.95,581.2,437.05,1216.95,336.85,114.33,1923.65,641.6,5484.6,1616.6,35895.15,2639.35,3829.05,1114.43,362.15,1163.25,149.88,3710.15,1138.6,1255.15,2488.85,837.2,2681.4,414.0,3468.2,208.67,1850.55,1764.35,686.48,506.85,1909.9,303.75,126.13,86.2,506.5,7356.0,115.88,4489.45,148.23,314.6,1369.88,6389.05,221.81,1216.6,4487.8,,213.77,4618.95,12585.0,132151.4,515.35,196.83,129.26,2139.9,24619.0
2024-12-10 00:00:00+05:30,797.2,81.32,404.9,1709.0,500.25,12501.35,327.9,8.08,1750.5,1763.55,5932.6,7693.25,66.55,668.0,,109.68,868.4,1002.35,85.98,1775.1,1606.58,4432.55,974.2,11745.8,2391.91,65.87,1863.65,758.9,105.36,2033.25,967.0,616.1,1822.12,2134.05,1461.85,,1780.35,976.55,3134.65,668.9,110.47,1933.55,2849.2,1361.2,11198.2,484.24,1833.45,2082.8,2436.85,,2343.6,3923.15,,3066.9,573.5,729.5,3181.8,1945.8,464.7,4114.3,295.85,21.6,1117.15,3350.0,256.9,934.05,250.21,713.8,6878.05,143.54,715.45,637.3,784.55,1336.3,984.3,4787.25,3922.66,,435.2,1633.4,10792.95,156.85,1012.95,549.95,262.93,613.9,276.86,1578.65,7258.3,,1248.75,1801.71,172.56,1455.2,2172.65,9013.3,1945.85,1284.85,1542.65,596.85,570.15,111.53,369.2,926.75,693.62,1538.8,4588.3,1401.6,1165.25,469.3,6345.35,,1663.4,7442.85,46804.25,630.45,689.8,2388.9,1237.1,1330.45,2397.35,835.0,358.94,1809.95,1513.5,64.67,3526.2,1133.85,458.6,27119.3,1703.92,1281.3,369.15,867.5,2228.25,543.75,17514.05,702.2,2425.85,11197.75,248.6,571.9,4921.85,4813.05,254.26,303.5,633.3,2899.2,591.3,437.52,1176.65,335.1,114.48,1948.55,645.35,5459.45,1623.4,35927.55,2666.4,3816.9,1107.23,360.05,1153.65,150.32,3698.65,1198.4,1240.35,2520.2,838.55,2655.3,414.05,3475.75,207.54,1847.15,1766.55,681.32,506.95,1936.35,308.1,126.81,85.13,498.45,7403.15,115.4,4477.0,149.15,314.85,1335.22,6579.3,221.15,1207.25,4559.2,,214.34,4627.7,12245.25,132458.25,517.15,200.13,129.48,2129.75,24610.05
2024-12-11 00:00:00+05:30,783.1,80.38,410.1,1752.25,514.35,12645.3,327.55,8.03,1751.9,1762.8,5927.95,7728.75,66.12,677.6,,108.75,875.75,994.65,86.11,1839.95,1595.6,4427.45,986.45,11898.5,2382.27,65.2,1868.1,762.95,103.85,2064.5,955.6,611.9,1850.73,2150.4,1456.15,,1768.85,1009.75,3174.7,670.5,108.58,1996.15,2893.55,1379.4,11277.75,483.75,1823.4,2130.95,2461.18,,2336.45,3916.75,,3072.05,578.45,730.75,3184.55,1948.65,468.1,4102.3,291.8,21.58,1132.2,3374.85,256.6,931.55,249.53,713.7,7063.3,143.19,717.5,649.65,791.5,1348.95,984.85,4889.5,3913.02,,434.8,1627.8,10863.95,164.91,1000.2,552.0,260.77,632.9,275.41,1586.0,7340.8,,1233.8,1799.24,169.91,1454.1,2165.0,9069.85,1957.55,1278.2,1526.4,583.15,569.75,111.21,367.85,935.05,711.51,1548.85,4650.45,1411.0,1144.9,469.55,6359.75,,1686.5,7401.25,47059.9,636.85,698.56,2417.3,1225.85,1327.5,2401.35,855.45,358.94,1814.0,1516.8,65.04,3604.5,1135.3,474.25,27305.5,1711.41,1329.15,365.5,861.6,2271.93,522.55,17528.55,707.8,2432.55,11167.75,253.7,572.75,4957.75,4801.95,252.91,307.45,634.65,2912.9,590.1,437.33,1148.05,343.0,115.59,1974.15,643.95,5489.95,1598.3,36217.55,2624.35,3708.3,1120.53,359.6,1147.25,150.6,3680.2,1211.1,1238.55,2531.45,836.4,2670.75,416.95,3473.1,205.82,1852.65,1797.2,685.08,508.35,1930.9,309.0,126.95,85.44,509.15,7350.25,114.3,4465.55,150.07,314.1,1341.29,6598.6,225.43,1212.05,4630.95,,214.68,4649.7,12246.9,132517.4,513.0,201.58,129.19,2134.55,24641.8
2024-12-12 00:00:00+05:30,783.15,80.26,411.7,1757.95,522.0,13130.7,329.2,7.86,1741.3,1789.6,5951.7,7657.05,65.7,685.25,,107.5,867.1,1000.25,85.04,1851.1,1595.05,4454.95,976.5,11856.95,2427.69,64.33,1845.85,760.1,107.97,2127.35,955.6,608.52,1870.23,2119.85,1432.5,,1778.6,1012.5,3292.25,668.7,107.82,1994.8,2842.85,1352.45,11167.4,476.03,1798.6,2052.45,2477.88,,2298.8,3859.9,,3067.45,571.75,726.8,3190.35,1961.35,461.5,4051.7,284.9,21.2,1167.7,3327.85,254.05,929.63,230.78,721.3,7012.5,141.48,730.4,649.62,818.15,1343.05,997.95,4828.35,3935.52,,433.55,1647.4,10668.75,162.73,1005.8,547.45,259.2,635.9,272.34,1610.55,7227.1,,1244.0,1839.19,169.8,1445.4,2140.0,8963.25,1936.85,1262.9,1535.05,577.65,559.55,109.86,356.7,921.25,712.58,1541.2,4556.75,1436.3,1127.1,466.2,6435.95,,1679.3,7486.4,47424.35,632.3,689.49,2389.55,1214.6,1329.25,2344.95,839.9,353.74,1805.45,1525.95,65.49,3611.6,1111.1,471.5,27228.75,1722.86,1307.35,355.6,853.7,2271.3,504.3,17697.35,672.1,2432.75,11273.45,244.5,563.8,4847.65,4807.65,247.61,302.15,626.55,2880.35,591.05,432.96,1217.95,338.3,115.0,1987.0,646.25,5435.25,1606.65,36270.75,2650.45,3688.45,1112.03,343.85,1145.65,150.78,3659.25,1199.3,1245.4,2523.75,836.7,2660.05,409.1,3445.75,205.22,1833.4,1787.65,659.68,506.65,1936.2,309.1,129.26,84.56,501.55,7319.7,113.01,4464.35,147.6,312.95,1334.81,6667.65,221.03,1227.0,4543.55,,212.68,4660.55,12095.35,131872.4,507.75,197.5,128.88,2127.85,24548.7
2024-12-13 00:00:00+05:30,769.0,77.91,415.05,1757.85,519.5,12990.0,333.85,7.99,1754.65,1796.4,5876.7,7703.25,66.2,678.6,,106.58,870.85,998.75,85.44,1840.95,1592.6,4473.9,978.5,12083.9,2450.42,64.23,1775.3,747.1,107.32,2092.85,984.25,606.27,1878.32,2076.75,1428.8,,1777.65,989.85,3217.05,662.1,107.73,2017.15,2873.0,1348.3,11272.55,478.43,1772.0,2088.7,2424.95,,2296.7,3887.0,,3081.4,572.75,725.45,3195.4,1983.35,455.15,3997.0,288.25,21.09,1180.05,3345.85,254.25,935.88,226.46,711.95,7000.25,144.24,717.85,632.51,832.4,1304.85,986.65,4850.1,3919.91,,428.45,1606.35,10396.7,159.32,999.85,550.25,257.99,639.8,267.33,1681.75,7259.45,,1259.95,1860.15,168.18,1447.3,2104.05,9021.4,1930.15,1272.85,1518.15,572.85,556.95,109.41,352.8,929.7,718.28,1533.1,4575.45,1418.05,1127.85,454.35,6477.65,,1679.7,7522.15,48742.25,624.35,687.49,2407.65,1208.4,1344.9,2390.1,835.45,361.13,1813.45,1512.05,64.61,3599.9,1111.45,465.95,27591.45,1740.48,1294.85,357.15,861.55,2269.43,532.35,17954.4,681.3,2439.95,11131.75,242.75,573.45,4803.8,4825.9,244.95,301.7,632.55,2926.95,584.55,441.8,1198.4,339.75,115.97,1999.7,645.65,5372.55,1596.9,36469.6,2641.85,3652.3,1126.75,350.0,1148.15,148.95,3653.65,1186.6,1246.35,2521.9,855.6,2692.7,410.3,3508.85,204.9,1834.2,1807.5,660.44,512.8,1968.8,309.95,124.76,83.95,500.35,7364.4,113.05,4432.9,146.61,315.65,1313.87,6714.45,217.48,1260.95,4448.35,,213.15,4669.65,12283.8,133235.25,504.25,196.71,127.25,2117.7,24768.3
2024-12-16 00:00:00+05:30,770.95,77.55,407.1,1768.8,513.45,13171.95,335.0,7.99,1830.75,1775.55,5856.45,7890.35,66.36,688.95,,107.34,893.3,976.1,85.23,1856.25,1596.93,4415.2,987.75,11942.5,2435.73,64.34,1824.55,763.25,105.98,2119.2,1007.05,611.62,1887.93,2063.4,1421.65,,1819.25,995.55,3133.15,653.5,108.18,2001.0,2831.9,1364.1,11277.0,475.1,1817.4,2156.65,2515.33,,2306.45,3877.85,,3084.85,576.95,728.35,3197.3,1963.8,459.55,3955.95,294.15,21.25,1184.8,3362.05,251.8,932.6,219.91,696.7,7000.35,143.16,712.7,627.49,811.9,1285.7,999.35,4846.5,3961.72,,425.5,1607.8,10531.75,158.94,990.35,547.95,259.08,645.1,269.28,1662.55,7259.2,,1243.15,1856.94,174.56,1448.45,2108.75,8998.35,2026.65,1268.3,1551.35,582.35,559.8,112.54,353.7,920.35,720.84,1534.35,4539.0,1467.55,1151.2,461.2,6508.6,,1673.65,7541.35,49236.9,625.95,682.86,2402.25,1244.7,1346.1,2366.15,842.5,360.89,1809.8,1519.2,64.48,3671.4,1112.35,469.9,28091.25,1761.79,1373.5,352.9,860.95,2258.38,596.35,18831.8,686.55,2432.65,11023.5,247.6,573.55,4901.4,4838.5,258.37,297.95,634.95,2972.85,578.15,441.89,1168.05,340.35,117.42,1980.05,645.4,5442.8,1600.85,36499.0,2690.75,3623.8,1119.38,353.0,1150.9,147.79,3753.7,1242.4,1269.95,2527.9,867.65,2685.15,410.45,3438.2,203.82,1852.3,1808.1,654.96,509.95,1954.4,309.2,123.61,83.9,498.25,7357.0,114.25,4406.75,147.3,316.2,1341.35,6738.45,216.16,1286.8,4469.8,,213.4,4676.35,12456.0,132530.5,507.1,196.62,128.9,2253.5,24668.25
2024-12-17 00:00:00+05:30,770.8,75.84,407.1,1732.4,503.2,13199.0,329.8,7.81,1854.4,1770.75,5847.4,7817.45,69.56,685.15,,105.16,872.45,951.5,84.97,1813.55,1540.68,4328.5,969.9,11774.95,2411.69,63.61,1771.6,756.35,104.92,2104.9,1014.65,595.7,1909.3,2047.25,1409.7,,1817.15,987.05,3101.0,639.45,105.99,1964.18,2774.35,1340.6,11108.55,472.04,1824.25,2061.35,2655.63,,2280.0,3807.2,,3041.5,571.1,715.35,3181.2,1917.3,451.1,3891.7,296.8,20.96,1208.75,3376.7,247.4,916.63,226.63,686.95,6941.65,140.32,714.65,595.38,813.35,1246.8,975.65,4776.75,3873.07,,420.9,1617.05,10557.7,156.66,966.85,538.4,255.99,633.45,262.22,1615.3,7218.75,,1231.9,1880.59,176.37,1450.85,2133.45,8895.0,2069.75,1245.3,1514.1,565.7,550.55,109.62,350.95,904.9,715.28,1511.25,4415.1,1490.75,1145.5,444.8,6549.35,,1643.15,7483.05,49212.85,604.85,674.02,2356.0,1213.75,1333.75,2363.25,826.8,356.81,1789.05,1563.3,64.1,3543.95,1089.3,468.3,28352.2,1770.77,1323.95,349.05,850.55,2207.5,586.4,18940.15,682.9,2455.3,11270.0,242.35,572.1,4969.5,4742.65,256.71,293.0,626.75,2992.95,563.15,441.38,1143.25,337.1,115.42,1976.6,647.85,5391.65,1592.25,35768.45,2661.8,3542.95,1101.48,345.85,1136.25,145.68,3705.2,1251.85,1247.65,2453.05,880.05,2599.7,402.9,3406.1,199.57,1828.8,1769.65,645.0,505.4,1950.6,308.85,121.11,83.44,490.65,7273.65,110.23,4386.8,141.9,310.6,1350.11,6696.95,212.51,1280.35,4391.3,,210.29,4622.6,12430.05,130976.6,498.4,192.25,125.08,2315.55,24336.0
2024-12-18 00:00:00+05:30,766.8,71.21,398.05,1697.05,496.75,12841.35,321.55,7.79,1888.05,1778.9,5849.75,7657.15,67.95,682.05,,103.19,871.45,931.45,83.64,1795.55,1528.83,4347.85,979.55,11763.95,2382.41,64.66,1714.95,754.2,104.23,2114.7,1009.05,599.82,1877.48,2099.1,1398.0,,1830.85,953.75,3042.15,633.0,103.03,1888.97,2776.45,1306.45,11002.45,457.48,1795.85,2038.6,2550.35,,2272.05,3758.15,,3051.2,564.55,710.55,3176.55,1874.7,444.7,3884.3,291.9,20.62,1193.3,3381.9,244.15,905.35,226.88,682.7,7113.75,136.71,701.8,586.28,793.85,1242.75,965.2,4782.65,3811.6,111.93,415.0,1575.15,10322.65,153.35,946.85,532.25,250.67,640.85,262.03,1601.9,7237.4,,1210.05,1894.27,173.3,1472.4,2147.65,8956.75,2052.9,1253.25,1524.7,555.4,537.2,106.37,348.05,909.35,707.45,1520.65,4389.45,1479.45,1142.4,445.4,6548.25,,1630.75,7413.35,49105.95,598.95,672.01,2345.45,1247.55,1314.15,2359.2,813.0,356.0,1801.05,1579.6,64.38,3526.3,1091.75,457.45,27908.8,1774.79,1290.5,341.75,838.15,2184.08,577.35,18916.2,675.8,2553.2,11184.05,239.85,566.95,5105.2,4749.85,248.23,288.3,624.55,3001.05,558.35,442.27,1105.5,324.6,111.42,1979.15,633.45,5493.25,1578.25,35771.75,2805.95,3515.7,1094.03,340.75,1122.25,144.46,3749.05,1240.8,1275.4,2479.25,881.4,2594.15,395.8,3401.9,193.54,1802.3,1757.0,638.88,505.4,1960.35,312.6,119.81,82.15,485.35,7230.55,107.95,4390.35,141.02,303.8,1339.6,6574.05,206.33,1268.1,4302.3,,200.03,4482.85,12376.5,130411.3,487.1,190.89,122.87,2317.1,24198.85
